;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
791;23705;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>AVKMYEMKOCOSQY+BHDTUONWEWOUND;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)cc2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OCOP(=O)(OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OP(=O)(O)O)c2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
792;23707;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>BHDTUONWEWOUND+NHADXNWXVHAXSL;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)cc2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(OCOP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)c2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
793;23711;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>HCCAEBYGUHCHGN+ORXSSUOGCVTPST;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OCOP(=O)(OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OP(=O)(O)O)cc2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(O)c2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
794;23713;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>JVMPJPSOGARINP+ORXSSUOGCVTPST;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc(OCOP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)cc2)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cccc(O)c2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
795;23717;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>LIOJVYFHIXSUIM+UQQZXKINJBGCON;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=COC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=C(OCO)OP(=O)(OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OP(=O)(O)O)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
796;23719;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>FPHBYIOUHRKIJN+LIOJVYFHIXSUIM;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>CC=C(C=COC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC=C(OCO)OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
797;23723;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>NJLJTKJJRDNTCV+VBLHUVXQGAZTGT;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C=O.O=c1ccn(C2OC(COP(=O)(OCO)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1(rev);pairs;ratio
798;23725;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>NJLJTKJJRDNTCV+WGWGVPQLTCDDPO;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCO)C(O)C2O)c(=O)[nH]1;2.4.1E1(rev);pairs;ratio
799;23957;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>LAIVPOLOSOIPGQ+QCCCKKHXZJFPFB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=CC(=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=C(OP(=O)(OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OP(=O)(O)O)OCO2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
800;23959;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>MKFVSPBDVRRGEN+QCCCKKHXZJFPFB;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=CC(=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(C(C)=CC2=C(OP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OCO2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
801;23975;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>DKHYWYNJNQTWTG+HGLWACYFSCUOGH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=C(C=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=C(OP(=O)(OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OP(=O)(O)O)OCO2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
802;23977;1;NGIQKHSUJGWVQU+XCCTYIAWTASOJW<=>DKHYWYNJNQTWTG+RMYMJGCPHVTMAF;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.O=C1C=CN(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1>>C=C(C=CCOC)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CO.COC(=O)C1Cc2c([nH]c3ccccc23)C(CC=CC2=C(OP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)OCO2)N1C(=O)CO;2.4.1E1(rev);pairs;ratio
803;24161;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>ASLNJSVFDJWPPJ+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>CC1OC(COC(=O)C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2C(=O)CO)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
804;24162;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>GQEWBCUAOVKEEI+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1(C2OC(C)C(O)C(O)C2O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
805;24163;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>OTNRHELPRHCSPQ+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1C(C2OC(C)C(O)C(O)C2O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
806;24164;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>SRYBYVDJOJFIJL+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c(n(C3OC(C)C(O)C(O)C3O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
807;24165;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>SQPWKTMYHNZHLT+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3c(C4OC(C)C(O)C(O)C4O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
808;24166;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>PJNDNDUUJCIILW+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3cc(C4OC(C)C(O)C(O)C4O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
809;24167;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>UBGLYRXFSNIUBJ+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccc(C4OC(C)C(O)C(O)C4O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
810;24168;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>XCCTYIAWTASOJW+YDVIXWMMCOZHHF;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3cccc(C4OC(C)C(O)C(O)C4O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
811;24169;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>LTXDKFKDPZMIFT+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)(C2OC(C)C(O)C(O)C2O)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
812;24170;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>RSBBXVVJJUHHDH+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(cc2C2OC(C)C(O)C(O)C2O)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
813;24171;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>PRCFXQZIJDGVNK+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(c(C4OC(C)C(O)C(O)C4O)c2)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
814;24172;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>NQDYSTIPVUKHIG+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2C2OC(C)C(O)C(O)C2O)OCO3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
815;24173;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>NTANWGFQWGEHNS+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OC(C2OC(C)C(O)C(O)C2O)O3)N1C(=O)CO.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
816;24174;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>KLSURRBDJOUEAN+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)C(O)C1OC(C)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
817;24175;1;DRDCJEIZVLVWNC+NGIQKHSUJGWVQU<=>VCEPZTFIWXESDO+XCCTYIAWTASOJW;CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(N3C=CC(=O)NC3=O)C(O)C2O)C(O)C(O)C1O.COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)COC1OC(C)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1;2.4.1E1;pairs;ratio
818;24551;1;NGIQKHSUJGWVQU+ZKHQWZAMYRWXGA<=>KMMFAMNSVDLKQM+XPPKVPWEQAFLFU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)COP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=P(O)(O)OP(=O)(O)O;2.7.1A1;pairs;ratio
819;24555;1;NGIQKHSUJGWVQU+ZKHQWZAMYRWXGA<=>XTWYTFMLZFPYCI+XUSLWCPIFLONKY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)COP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O;2.7.1A1;pairs;ratio
820;24655;1;NGIQKHSUJGWVQU+ZKHQWZAMYRWXGA<=>CVWHGRZXPFSACB+XPPKVPWEQAFLFU;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=CO)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=P(O)(O)OP(=O)(O)O;2.7.1A4;pairs;ratio
821;24659;1;NGIQKHSUJGWVQU+ZKHQWZAMYRWXGA<=>BRVGFETZZMGRLB+XTWYTFMLZFPYCI;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=CO)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O;2.7.1A4;pairs;ratio
822;24759;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>UUPWUHPCLPJRIE+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O.O=C(OCS(=O)(=O)O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO;2.8.2A1;pairs;ratio
823;24760;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>RINFXHQTAKSCRH+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1(S(=O)(=O)O)Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
824;24761;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>SITAGIAZURELSQ+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1C(S(=O)(=O)O)c2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
825;24764;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>CGEVGAUQJKESJW+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c(n(S(=O)(=O)O)c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
826;24765;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>FSJZMMCFMDGGDT+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)(S(=O)(=O)O)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
827;24767;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>UVVRROONMGOKEF+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3cc(S(=O)(=O)O)ccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
828;24768;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>DFAQODAVDMFDKF+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3c(S(=O)(=O)O)cccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
829;24769;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>JVVLFPSSDBSKBQ+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3cccc(S(=O)(=O)O)c23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
830;24770;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>IVLRPLKACDEEJB+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3ccc(S(=O)(=O)O)cc23)C(c2ccc3c(c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
831;24772;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>FZPANTUXNDRFPA+WHTCPDAXWFLDIH;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2S(=O)(=O)O)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
832;24773;1;GACDQMDRPRGCTN+NGIQKHSUJGWVQU<=>WHTCPDAXWFLDIH+ZACFMVLFYYGMOY;COC(=O)C1CC2=C(NC3=CC=CC=C32)C(C2=CC=C3OCOC3=C2)N1C(=O)CO.NC1=NC=NC2=C1N=CN2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>COC(=O)C1Cc2c([nH]c3ccccc23)C(c2cc3c(c(S(=O)(=O)O)c2)OCO3)N1C(=O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O;2.8.2A1;pairs;ratio
