R_PR_UID	R_PR_STOICH
1559148366	1 1468308074 <=> 1 1467879801 + 1 124886078
1559149106	1 1469395952 <=> 1 1467868075 + 1 1467887158
2594577310	1 1467868075 + 1 1467866388 <=> 1 1467879801 + 1 1469395952
2792947584	1 1467873155 + 1 1467868075 <=> 1 1469251492 + 1 1469395952
2812732315	1 1469395952 + 1 1468014334 <=> 1 1467866388 + 1 1467868075
2593676118	1 1467899053 + 1 1467871193 <=> 1 1467866565 + 1 1467869921
2792948981	1 1467872398 + 1 1467866565 <=> 1 1467871193 + 1 345775989
2792991737	1 1467867671 + 1 1467866565 <=> 1 1467871193 + 1 1469430440
1559157645	1 1467877530 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 102523675
2600306396	1 1467897234 + 1 1467879801 <=> 1 1467879874 + 1 1467914313
1559177611	1 1467870801 + 1 1467865667 <=> 1 1988755
1559177727	1 1467879801 + 1 1467870801 <=> 1 1467910783
2807152727	1 1467910783 <=> 1 1467870801 + 1 1468014334
1559177787	1 1467879801 + 1 1467870801 <=> 1 171412111
2807163099	1 1468014334 + 1 1467870801 <=> 1 171412111
1559205301	1 1467879801 + 1 1467874744 <=> 1 1467976781
2808146797	1 1467976781 <=> 1 1467874744 + 1 1468014334
1559207980	1 126524857 + 1 1467879801 <=> 1 703517
2810579998	1 703517 <=> 1 1468014334 + 1 126524857
1559223004	1 1467882380 + 1 1467879801 <=> 1 40824280
2808148292	1 40824280 <=> 1 1467882380 + 1 1468014334
2798949653	1 1468002189 + 1 1467866580 <=> 1 1467886510 + 1 787598592
2798949680	1 1468002189 + 1 1467923604 <=> 1 1467872545 + 1 1467886510
2798958168	1 1468002189 + 1 1467868029 <=> 1 1467875034 + 1 1467886510
2799002482	1 1468002189 + 1 1467878253 <=> 1 1467886510 + 1 1469338311
2799104517	1 1468002189 + 1 1467870335 <=> 1 1467866633 + 1 1467886510
2799126880	1 1468002189 + 1 1467867736 <=> 1 1467866871 + 1 1467886510
2799137014	1 1468002189 + 1 1467910944 <=> 1 1467886510 + 1 1468343649
2799171989	1 1468002189 + 1 1467867754 <=> 1 1467869780 + 1 1467886510
2799379366	1 1468002189 + 1 1467866095 <=> 1 1467866749 + 1 1467886510
2799408794	1 1468002189 + 1 1467910679 <=> 1 1467886510 + 1 1469432051
2799409312	1 1468002189 + 1 1467873142 <=> 1 1467886510 + 1 1467908701
2799668589	1 1469347866 + 1 1468002189 <=> 1 1467886510 + 1 785601437
2800093005	1 107261982 + 1 1468002189 <=> 1 1467886510 + 1 786168053
2599683048	1 1468002189 + 1 1467923604 <=> 1 1467865652 + 1 1467865667 + 1 108561266
2599691346	1 1468002189 + 1 1467868344 <=> 1 1467865652 + 1 1467865667 + 1 197646142
2798963882	1 197646142 + 1 1468002189 <=> 1 1467865652 + 1 1467865667 + 1 2521742
1559232077	1 2359582 + 1 1467879801 <=> 1 1469415469
2807126723	1 1469415469 <=> 1 1468014334 + 1 2359582
2808215842	1 1468369494 <=> 1 1468014334 + 1 182440423
2793190759	1 1467869501 <=> 1 1467879801 + 1 2639903095
2808992691	1 1468014334 + 1 1467867163 <=> 1 1467865610 + 2 1469442031 + 1 1467883705
2792835859	2 1467867103 <=> 1 1467867163 + 1 1467878152
1569666621	1 1467867103 + 1 1467865623 <=> 1 1467865636 + 1 1467869403
1569747972	1 1467867117 + 1 1467867103 + 1 1467866374 <=> 1 1467865636 + 1 1467865752 + 1 1467865856 + 3 1467879801
1569675144	1 1467869376 + 1 1467865636 <=> 1 1467866960 + 1 1467872897
2070032019	1 1467869376 + 1 1469442031 + 1 1467865636 <=> 1 1467866960 + 1 1467872897
2792923884	1 1467872897 + 1 1467866980 <=> 1 1467865636 + 1 122280467
2792923906	2 1467872897 <=> 1 1467867163 + 1 1467878152
1559283135	1 1467867163 + 1 1467865667 <=> 1 7707
2594658089	1 1467869180 + 1 1467867163 <=> 1 1467872492 + 1 1467894903
1559283164	1 1467867163 <=> 1 1467879801 + 1 305749629
2808992835	1 1467867163 <=> 1 1468014334 + 1 305749629
2808262174	1 1467916267 + 2 1469442031 + 1 1467865610 <=> 1 1467906853 + 1 1468014334
2792878764	2 1467868222 <=> 1 1467906853 + 1 628354348
2796454118	1 1467906853 + 1 1467869180 <=> 1 1467868222 + 1 1468077267
1559284465	1 1467906853 <=> 1 1467879801 + 1 101280683
2809171712	1 1467906853 <=> 1 1468014334 + 1 101280683
1559284585	1 1467906853 <=> 1 1467879801 + 1 180078337
2808261319	1 180078337 + 1 1468014334 <=> 1 1467906853
1559287235	1 1467867962 + 1 1467865667 <=> 1 1467868103
1569703840	1 1467910531 + 1 1467865667 <=> 1 1467910762
1570028944	1 1467910531 + 1 1469442031 + 1 1467865667 <=> 1 1467910762
1559315854	1 1467910944 + 1 1467865667 <=> 1 9421205
2807152649	1 1468014334 + 1 1467910783 <=> 1 1467865610 + 2 1469442031 + 1 1467910944
1559315752	1 1467910944 + 1 1467865667 <=> 1 2091844
1559315967	1 1467910944 <=> 1 166970433
1559385169	1 1467873142 + 1 1467865652 <=> 1 1467879801 + 1 1467908701
2794917441	1 1467873142 + 1 1467869667 <=> 1 1467878631 + 1 1467908701
2799409339	1 1467873142 + 1 1467872545 <=> 1 1467908701 + 1 1467923604
1569702980	1 1467908701 + 1 1467865856 <=> 1 1467865652 + 1 1467910702
1570031392	1 1467908701 + 1 1467865856 <=> 1 1467865652 + 2 1469442031 + 1 1467910702
2774318279	1 1467984126 + 1 1467865652 <=> 1 1467879801 + 1 1467908701
1559385239	1 1467873142 <=> 1 1467865667 + 1 1467880753
2592842401	1 1467873142 + 1 1469442031 <=> 1 1467865667 + 1 1467880753
1559404755	1 1468022055 + 1 1467865667 <=> 1 1467874972
1559468967	1 1467880189 + 1 1467865667 <=> 1 108428510
2788295535	1 1467893445 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 653695294
1559504315	1 1467872278 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 180541231
1559504425	1 1467872278 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 52680335
2801544195	1 1469253737 + 1 1467879801 + 1 1467866007 <=> 1 1467865610 + 1 1467868585 + 1 638484273
2801544268	1 1469253737 + 1 1467879801 + 1 1467866007 <=> 1 1467865610 + 1 1467868175 + 1 638484273
2801702156	1 1469253737 + 1 1467879801 + 1 1467867813 <=> 1 1467865610 + 1 1467868585 + 1 176441879
2801702247	1 1469253737 + 1 1467879801 + 1 1467867813 <=> 1 1467865610 + 1 1467868175 + 1 176441879
2803405240	1 1469253737 + 1 1467879801 + 1 1467867780 <=> 1 1467865610 + 1 1467868175 + 1 785922314
2804612639	1 1469253737 + 1 1467903963 + 1 1467879801 <=> 1 1467865610 + 1 1467868175 + 1 353317091
2805386092	1 1469253737 + 1 1468022055 + 1 1467879801 <=> 1 1467865610 + 1 1467868175 + 1 1467898292
2805390972	1 385532774 + 1 1469253737 + 1 1467879801 <=> 1 1467865610 + 1 1467868175 + 1 1467955129
2815127866	1 1469253737 + 1 1468014334 + 1 1467865812 <=> 1 1467865610 + 1 1467868175 + 1 193558320
1569942923	1 1468282331 + 1 1467879801 <=> 1 1467866080 + 1 1467866617
1569947359	1 1467866388 + 1 1467866080 <=> 1 1467879801 + 1 1468039828
1570011322	1 1467879801 + 1 1467872773 <=> 1 1467866080 + 1 1467970772
1560407183	1 1467871215 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 1469399184
2808145615	1 1467871215 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 1469399184
2677411824	1 1467876458 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 219247
2807135324	1 1467876458 + 1 1467865610 <=> 1 1467873714 + 1 219247
2807135400	1 1467876458 + 2 1469442031 + 1 1467865610 <=> 2 1468014334 + 1 219247
1559599712	1 1467866778 + 1 1467865636 <=> 1 1467879801 + 1 2157695
2792954656	2 1467866778 <=> 1 1467867087 + 1 2157695
2792954671	1 1467896500 + 1 1467866778 <=> 1 2157695 + 1 3005328
2793274472	2 2157695 <=> 1 1467866778 + 1 96225376
1559600688	1 1467892727 + 1 1467865636 <=> 1 1467879801 + 1 2157695
1559600392	1 1467892727 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 29759657
2793274488	2 2157695 <=> 1 1467892727 + 1 96225376
2793276171	1 1467902086 + 1 1467892727 <=> 1 122280467 + 1 2157695
1559606726	1 1467867117 + 1 1467865636 <=> 1 1467879801 + 1 348882731
2789376058	2 1467867117 <=> 1 1467872492 + 1 348882731
2792847083	1 1467896500 + 1 1467867117 <=> 1 348882731 + 1 3005328
1559606826	1 1467879801 + 1 1467867117 <=> 1 181217231
1655497165	1 1467879801 + 1 1467867028 <=> 1 181217231
2808992226	1 1468014334 + 1 1467867117 <=> 1 181217231
1559606873	1 1467867117 <=> 1 5457102
1559613128	1 1467868029 <=> 1 193558320
2789295132	1 114530468 + 1 1467865610 <=> 1 1467865667 + 1 1467879801 + 1 632028689
1559620161	1 1469253737 <=> 1 1467865667 + 1 1467877751
2800077877	1 1467923954 + 1 1467886510 <=> 1 1467865652 + 1 1467865667 + 1 6907785
2594539403	1 1468008662 <=> 1 1467865652 + 1 4407767
1559626545	1 1467867780 + 1 1467865667 <=> 1 126984908
2799071363	1 3727005 + 1 1467867780 <=> 1 1467866580 + 1 126984908
1559626612	1 1467879801 + 1 1467867780 <=> 1 1468049117
2799085764	1 232349070 + 1 1467867780 <=> 1 1467866580 + 1 1468049117
2807160743	1 1468014334 + 1 1467867780 <=> 1 1468049117
1559626918	1 1467867780 <=> 1 5186474
1559638544	1 127632 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 690128
2810577078	1 690128 + 1 1468014334 <=> 1 1467865610 + 2 1469442031 + 1 127632
1559642036	1 1467868029 <=> 1 1469425725
1569919435	1 1467873025 + 1 1467865841 <=> 1 1467868515 + 1 1467879801
1559649147	1 1467879801 + 1 1467874835 <=> 1 2998305
2809049038	1 1468014334 + 1 1467874835 <=> 1 2998305
2789083590	1 651615796 + 1 1467865610 <=> 1 1467872278 + 1 1467991233
2774346247	1 1467886210 + 1 1467879801 <=> 1 1467866805 + 1 1467883757
1569842491	1 1467907657 + 1 1467879801 <=> 1 1467865652 + 1 1467872610
1736885971	1 1467879801 + 1 1467872398 <=> 1 1467867640 + 1 1467879874
2592798181	1 1467892552 + 1 1467879801 <=> 1 1467865652 + 1 1467867640
2603081250	1 1468133925 + 1 1467879801 <=> 1 1467867313 + 1 1467867640
1559745676	1 1468047329 + 1 1467879801 <=> 1 1467871544
2813740129	1 1468047329 + 1 1468014334 <=> 1 1467871544
1559745823	1 1468047329 + 1 1467879801 <=> 1 5462572
2813740170	1 1468047329 + 1 1468014334 <=> 1 5462572
1559760599	1 1467866580 + 1 1467865667 <=> 1 3727005
1559760707	1 1467879801 + 1 1467866580 <=> 1 232349070
2807162421	1 1468014334 + 1 1467866580 <=> 1 232349070
2788031502	1 232349070 + 1 1467879874 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 517482072
1559778214	1 1467915045 <=> 1 608359
1559791609	1 1467871718 <=> 1 1467879801 + 1 1469351187
1559802115	1 1467932562 + 1 1467865667 <=> 1 106217975
1559806474	1 1467867702 <=> 1 1467879801 + 1 127584008
2807059914	1 1467867702 <=> 1 1468014334 + 1 127584008
2809145625	1 1467897063 <=> 1 1468014334 + 1 1468115353
1559899794	1 1468115353 <=> 1 534553439
1559907078	1 5461255 <=> 1 1467879801 + 1 185511205
2812647183	1 5461255 <=> 1 1468014334 + 1 185511205
1559907209	1 5461255 <=> 1 121108975
1559916547	1 1468215676 + 2 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 1467881737
2788257552	1 628085944 + 1 1467879801 <=> 1 1467865652 + 1 1468818722
2787880227	1 100554957 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 180460765
2788168681	1 2998305 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 341992642
2813717451	1 2998305 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 341992642
1559934326	1 1467879801 + 1 1467870857 <=> 1 636156033
2809023712	1 1468014334 + 1 1467870857 <=> 1 636156033
1559934406	1 1467879801 + 1 1467870857 <=> 1 633301182
2809023748	1 1468014334 + 1 1467870857 <=> 1 633301182
2788999471	1 633301182 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 146599101
1559934780	1 1467870857 + 1 1467865667 <=> 1 1467869829
1559940177	1 1467981298 + 1 1467879801 <=> 1 284068452
1559947069	1 1468048041 <=> 1 1467879874 + 1 1467981286
1559947225	1 1468048041 <=> 1 8258620
2807307109	1 1468286201 + 1 1467879874 + 1 1467873714 <=> 1 1467865610 + 1 1467895107 + 1 1468014334
2808786363	1 1467879874 + 1 1467867780 <=> 1 1467895107
1559951197	1 1467895107 <=> 1 1468039784
1559954621	1 1467869144 + 1 1467866617 + 1 1467865610 <=> 1 1468002169 + 1 2639605
1569722603	1 1467869144 + 1 1467866580 + 1 1467865610 <=> 1 1467866617 + 1 1468002169
1569722619	1 1467869144 + 1 1467866617 + 1 1467865610 <=> 1 1467870034 + 1 1468002169
1569722635	1 1467869144 + 1 1467866565 + 1 1467865610 <=> 1 1467873155 + 1 1468002169
1569754875	1 1467869144 + 1 1467866580 + 1 1467865610 <=> 1 1468002169 + 1 1468048041
1559957507	1 1467866617 <=> 1 410917916
2592795138	1 1467887229 + 1 1467865652 <=> 1 1467866007 + 1 1467866871 + 1 1467879801
1559976745	1 1467886864 + 1 1467879801 <=> 1 178204701
2809104184	1 1468014334 + 1 1467886864 <=> 1 178204701
2806626909	1 1467894387 + 2 1469442031 + 1 1467865610 <=> 1 1467914582 + 1 1468014334
1560006711	1 140077 + 1 1467879801 <=> 1 1467867313 + 1 1467874744
2800975103	1 140077 + 1 1467865888 <=> 1 1467867313 + 1 621353277
1569802869	1 1469442031 + 2 1467866177 <=> 1 1467865667 + 1 1467878117
1736867754	1 1467869180 + 1 1467865667 <=> 1 1467866177 + 1 1467867117
2592944997	2 1467866177 <=> 1 1467865667 + 1 1467878117
2677456115	1 1467877803 + 1 1467865667 <=> 1 1467866177 + 1 1467869180
2752384611	1 107145721 + 1 1467865667 <=> 1 1467866177 + 1 1467872719
1569667626	1 1467897979 + 1 1467879801 <=> 1 1467866007 + 1 1467867313
1569894129	1 1467912737 + 1 1467879801 + 1 1469442031 <=> 1 1467866007 + 1 1467879874
2786291929	1 1467912737 + 1 1467879801 <=> 1 1467866007 + 1 1467879874
2789406736	1 1887824 + 1 1467865610 <=> 1 1467881564 + 1 2359232
1560034273	1 1467890251 <=> 1 1467879801 + 1 495322595
2809118342	1 1467890251 <=> 1 1468014334 + 1 495322595
1560034396	1 1467890251 <=> 1 1467890355
2788051016	1 184374408 + 1 1467879874 + 1 1467865888 <=> 1 1467865610 + 1 1467879801 + 1 178139943
2787936073	1 636642403 + 1 1467865610 <=> 1 1467865667 + 1 1467879801 + 1 1468153310
2812576586	1 636642403 + 1 1467865610 <=> 1 1467865667 + 1 1468014334 + 1 1468153310
1560058317	1 155183853 + 1 1467879801 <=> 1 1467869810
2809015983	1 1467869810 <=> 1 1468014334 + 1 155183853
1560059274	1 99129631 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 2749106
2810375211	1 2749106 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 99129631
1560059588	1 99129631 <=> 1 1467879801 + 1 185511205
1560074519	1 44226923 <=> 1 384912555
1560075197	1 44226923 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 621481620
2808207687	1 44226923 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 621481620
1560075818	1 44226923 <=> 1 404211821
1560094099	1 94275 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 184261343
1569952074	1 1467879774 + 4 1469442031 + 1 1467865667 <=> 1 1467866026
2592790341	1 1467866026 <=> 1 1467865667 + 1 1469442031 + 1 1467867901
2592831202	1 1467866026 <=> 1 1467865667 + 1 1467867901
2774397138	1 1467879774 + 1 1467865667 <=> 1 1467866026
1560105175	1 1469376245 <=> 1 1467920902
2796849898	1 351161209 + 1 1467865610 <=> 1 1467880789 + 1 293648740
1560141149	1 1467917646 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 157785
2807128676	1 1468014334 + 1 1467869079 <=> 1 52305904
1655665701	1 1467879801 + 1 1467868655 <=> 1 1467865687 + 1 1468377652
1560160843	1 1467913883 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 2550415
2808152255	1 1467913883 + 1 1467865610 <=> 1 1467873714 + 1 2550415
2808152295	1 1467913883 + 2 1469442031 + 1 1467865610 <=> 2 1468014334 + 1 2550415
2807958378	1 1467891784 + 1 1467873714 <=> 1 1467865610 + 1 1468091814
2807958395	2 1468014334 + 1 1467891784 <=> 1 1467873714 + 1 1468091814
1569685954	1 1467875234 + 1 1467866749 <=> 1 1467866095 + 1 1467887291
1737779599	1 1467875234 + 1 1467866749 + 5 1469442031 <=> 1 1467866095 + 1 1467887291
2809051849	1 1468014334 + 1 1467875234 <=> 1 1467865967 + 1 1467866095
1560295389	1 1467890379 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 189222227
1560299408	1 1468150508 + 2 1469442031 + 1 1467865610 <=> 2 1467879801 + 1 180253541
2809462960	1 1468150508 + 1 1467865610 <=> 1 1467873714 + 1 180253541
2809463020	1 1468150508 + 2 1469442031 + 1 1467865610 <=> 2 1468014334 + 1 180253541
2808145178	1 1468014334 + 1 1467868029 <=> 1 1467865610 + 2 1469442031 + 1 1467867736
2808146756	1 1468014334 + 1 1467976781 <=> 1 52263100
2786487476	1 1467879874 + 1 1467878117 <=> 1 1467879801 + 1 1467974152
2788239639	1 126679574 + 1 1467879801 <=> 1 1467871468 + 1 1467878117
2789659521	1 643906775 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 1467878117 + 1 292802
2787815939	1 2939564 <=> 1 1467879801 + 1 122175038
1560407131	1 1467871215 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 107609989
2808145595	1 1467871215 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 107609989
1560409475	1 1467871215 <=> 1 7213265
2677332626	1 1467879801 + 1 1467874065 <=> 1 1469399184
1560434552	1 1468090139 + 1 1467879801 <=> 1 632028689
2809437395	1 1468090139 + 1 1468014334 <=> 1 632028689
2787756706	1 157973697 + 1 1467879801 <=> 1 632028689
1560435932	1 1467879801 + 1 1467867640 <=> 1 381898489
2807523134	1 1468014334 + 1 1467867640 <=> 1 381898489
1560437407	1 1467885307 <=> 1 1467879801 + 1 3373029
1560445414	1 1468218804 + 1 1467879801 <=> 1 1467865936 + 1 1467871718
2793622231	2 1468218804 <=> 1 1467865936 + 1 679749317
2793622269	1 1468218804 + 1 1467910899 <=> 1 1467865936 + 1 1467910914
1560459272	1 1468285355 + 1 1467879801 <=> 1 1467866080 + 1 1467866856
2738475803	1 1468285355 + 1 1467879874 <=> 1 1467866080 + 1 1468040296
2789046157	1 1468285355 + 1 1467866289 <=> 1 1467866080 + 1 630771396
2789046180	1 1468285355 + 1 1467865812 <=> 1 1467866080 + 1 651611295
1560459378	1 1468285355 + 1 1467865667 <=> 1 1468561692
1560459414	1 1468285355 <=> 1 1467865667 + 1 138195258
1560459449	1 1468285355 + 1 1467865667 <=> 1 129462288
2699594914	1 3708936 + 1 1467865667 <=> 1 129462288
2793544234	2 1467932442 <=> 1 1467865936 + 1 679678505
2793544250	2 1467932442 <=> 1 1467865936 + 1 679682613
2793544265	2 1467932442 <=> 1 1467865936 + 1 679727905
2793544295	2 1467932442 <=> 1 1467865936 + 1 679749317
2809058730	1 1467876684 + 2 1469442031 + 1 1467865610 <=> 1 1468014334 + 1 1468039828
2593033416	1 1468014159 + 1 1467872252 <=> 1 1467865936 + 1 1469375324
2808769993	1 1469318524 + 1 1468014334 <=> 1 1467865667 + 1 1467866080 + 1 1467879874
1655699803	1 1467893562 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 1468650081
1560580508	1 1467866095 <=> 1 1467879801 + 1 196082807
2808607526	1 1467866095 <=> 1 1468014334 + 1 196082807
1569661568	1 1467866388 <=> 1 1467879801 + 1 1467887158
1569664814	1 1467869221 + 1 1467866388 <=> 1 1467866836 + 1 1467879801
1569679979	1 1467871394 + 1 1467866388 <=> 1 1467878268 + 1 1467879801
1569683539	1 1467896500 + 1 1467866388 <=> 1 1467866565 + 1 1467867117 + 1 1467879801
2594580428	1 1467869079 + 1 1467866388 <=> 1 1467879801 + 1 349578410
2600276373	1 1467890716 + 1 1467879801 <=> 1 1467866306 + 1 1467866388
1560592588	1 1468283215 + 1 1467879801 <=> 1 1467866026 + 1 1467866388
2738413981	1 1468283215 + 1 1467879874 <=> 1 1467866388 + 1 1469303350
2788241103	1 1468283215 + 1 1467865888 <=> 1 1467866388 + 1 152232793
2788241125	1 1468283215 + 1 1467866289 <=> 1 1467866388 + 1 380505015
2788241169	1 1468283215 + 1 1467867640 <=> 1 1467866388 + 1 381193721
1560592711	1 1468283215 <=> 1 1467879801 + 1 2130500
2809513823	1 1468283215 <=> 1 1468014334 + 1 2130500
1560592760	1 1468283215 + 1 1467879801 <=> 1 546367089
2809513840	1 1468283215 + 1 1468014334 <=> 1 546367089
2681418726	1 1468017310 + 1 1467879801 <=> 1 1467865610 + 2 1469442031 + 1 2628802458
1560618695	1 1467885307 + 2 1469442031 + 1 1467865610 <=> 1 1467879801 + 1 643701526
2792444364	1 1467917070 + 1 1467865652 <=> 1 1467870801 + 1 383753545
2792661319	1 1467917070 + 1 1467867498 <=> 1 1467867313 + 1 2088584
1569749998	1 1468045664 + 1 1467936701 <=> 1 1467920194 + 1 1468045657
1569750348	1 1468045664 + 1 1467977461 <=> 1 1467920194 + 1 1468045856
2592976175	1 1468045664 + 1 1467977475 <=> 1 1467920194 + 1 213775159
2774389803	1 1469334816 + 1 1468045664 <=> 1 1469442031 + 1 1467920194 + 1 1569599634
2774389820	1 1469335184 + 1 1468045664 <=> 1 1467920194 + 1 667034166
2774410949	1 213775159 + 1 1467920194 <=> 1 1468045664 + 1 1469335184
2774503816	1 1569586535 + 1 1468045664 <=> 1 1467920194 + 1 2908595
2789789673	1 165933064 + 1 1467879801 + 1 1467865610 <=> 1 1467865888 + 1 154847816
1560708627	1 631776932 + 1 1467879801 <=> 1 1467866289 + 1 124272910
2793206103	1 631776932 + 1 1467866565 <=> 1 45987930 + 1 124272910
2812488669	1 124272910 + 1 1467866289 <=> 1 1468014334 + 1 631776932
2812842894	1 124272910 + 1 1467896342 <=> 1 1467866885 + 1 631776932
2787718256	1 1467879874 + 1 1467865812 <=> 1 1467879801 + 1 1928145
2787772674	1 98897360 + 1 1467879874 <=> 1 1467866080 + 1 1928145
2788197814	1 492975986 + 1 1467879874 <=> 1 1467866617 + 1 1928145
2790492902	1 530178488 + 1 1467879874 <=> 1 1467866565 + 1 1928145
2808434006	1 1928145 + 1 1468014334 <=> 1 1467865812 + 1 1467879874
2787771597	1 1469314627 + 1 1467865812 <=> 1 1467866080 + 1 1928145
2787771703	1 1469314627 + 1 1467865812 <=> 1 411704427 + 1 1928145
2788151021	1 178268188 + 1 1467879801 <=> 1 1467866677 + 1 1467871468
2812706105	1 178268188 + 1 1468014334 <=> 1 1467866677 + 1 1467871468
2594454947	2 1467870149 <=> 1 1467871955 + 1 1467879916
1560801934	1 1467879801 + 1 1467869297 <=> 1 196630553
2806625951	1 196630553 <=> 1 1467869297 + 1 1468014334
1569928214	1 1467866805 + 1 1467866763 <=> 1 1467873567 + 1 1467879801
1569663911	1 1467866715 + 1 1467865636 <=> 1 1467866805 + 1 1467866916
