R_PR_UID	R_PR_STOICH
1737777130	2 1467879801 + 1 1467878648 + 1 1467865731 + 1 1467865652 + 1 1467865544 + 1 1467865531 <=> 1 1467865563 + 1 1467865687 + 1 1467865783 + 1 1467865841 + 2 1469442031 + 1 1467874758 + 1 1467879956
1737779666	1 1467917663 + 6 1467879801 + 6 1467865731 + 7 1467865652 + 6 1467865544 + 1 1467865531 <=> 6 1467865563 + 1 1467865687 + 1 1467865783 + 7 1467865841 + 1 1469442031 + 6 1467879956
1737779792	1 1467881276 + 8 1467879801 + 8 1467865731 + 9 1467865652 + 8 1467865544 + 1 1467865531 <=> 8 1467865563 + 1 1467865687 + 1 1467865783 + 9 1467865841 + 1 1469442031 + 8 1467879956
2070016486	1 1467879801 + 1 1467866080 + 1 1467865731 <=> 1 1467865812 + 1 1467879874 + 1 1467879956
2070021397	1 1467867073 + 1 1467865731 <=> 1 1467872480 + 1 1467879956
2070022481	1 1467868029 + 1 1467865731 <=> 1 1467865812 + 1 1467879956
2070026225	1 1467879801 + 1 1467867373 + 1 1467865731 + 1 1467865544 <=> 1 1467865563 + 1 1469444647 + 1 1467869780 + 1 1467879956
2070026861	1 1467879801 + 1 1467867529 + 1 1467865731 <=> 1 1467878310 + 1 1467879956
2070031425	1 1467879956 + 1 1467870149 + 1 1467867460 <=> 1 1467865731 + 1 1467866885 + 1 1467870132
2070043515	1 1467879801 + 1 1467868692 + 1 1467865731 <=> 1 1467865667 + 1 1467879956
2592865557	1 1467867529 + 1 1467865731 <=> 1 1467879956 + 1 1467899307
2592925179	1 1467879956 + 1 1467879788 + 1 1469442031 + 1 1467866565 + 1 1467865610 <=> 1 1467865731 + 2 1467879801 + 1 1468039577
2592946786	1 1467879956 + 1 1467873142 + 1 1467865610 <=> 1 1467865731 + 1 1467878253 + 1 1467879801
2592977111	1 1467879956 + 1 1467874835 + 1 1467865610 <=> 1 1467865731 + 1 1467878631 + 1 1467879801
2592996521	1 1467876895 + 1 1467865731 <=> 1 1467879956 + 1 1467901893
2593076145	1 1467879956 + 1 1467870149 + 1 1467867460 + 1 1467865610 <=> 1 1467865731 + 1 1467865888 + 1 1467866885 + 1 1467870132
2593076517	1 1467879956 + 1 1467867460 <=> 1 1467865731 + 1 1467870978
2594261537	1 1467879956 + 1 1467868463 + 1 1467865610 <=> 1 1467865731 + 1 1467879801 + 1 1467994780
2600163782	1 1467879956 + 1 1467869667 <=> 1 1467865731 + 1 1468050793
2600316256	1 1467900511 + 1 1467879801 + 1 1467865731 <=> 1 1467867515 + 1 1467879956 + 1 1467925702
2786216727	2 1467879801 + 1 1467878648 + 1 1467865731 + 1 1467865652 + 1 1467865544 + 1 1467865531 <=> 1 1467865563 + 1 1467865687 + 1 1467865783 + 1 1467865841 + 1 1467874758 + 1 1467879956
2786241307	1 1467879801 + 1 1467867373 + 1 1467865731 + 1 1467865544 <=> 1 1467865563 + 1 1467869780 + 1 1467879956
2786241728	1 1569583482 + 1 1467879956 <=> 1 1467865731 + 1 1468218154
2786247574	1 1467867702 + 1 1467865731 <=> 1 1467866177 + 1 1467879956
2786312618	1 1468197202 + 1 1467879801 + 1 1467865731 <=> 1 1467865667 + 1 1467879956
2786364537	1 1467879956 + 1 1467866617 + 1 1467865610 <=> 1 1467865731 + 1 1467870034 + 1 1467879801
2795186643	1 1467879956 + 1 1467872398 + 1 1467866289 <=> 1 1467865731 + 1 1467879801 + 1 5248753
1569661659	1 1467879801 + 1 1467868389 + 1 1467865610 <=> 1 1467865888 + 1 1467866026 + 1 1467866414
1569830316	1 1467879801 + 1 1467868389 + 1 1469442031 <=> 1 1467866026 + 1 1467866414
1569830767	1 1467866026 + 1 1467865767 <=> 1 1467865798 + 1 1469442031 + 1 1467868389
1569846092	1 1467879801 + 1 1467868389 <=> 1 1467866026 + 1 1467866414
2774436848	1 1467865731 + 1 1467879801 + 1 1467868389 + 1 1469442031 <=> 1 1467866026 + 1 1467866414 + 1 1467879956
1569665523	1 1467879801 + 1 1467867460 + 1 1467866026 <=> 1 1467866388 + 1 1467866885
1569668527	1 1467879801 + 1 1467867460 + 1 1467867437 <=> 1 1467866885 + 1 1467876437
1569673284	1 1467879801 + 1 1467868718 + 1 1467867460 <=> 1 1467866885 + 1 1467899889
1569808488	1 1467866885 + 1 1467866026 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1467867460 + 1 1467879874
1569916195	1 1467884067 + 1 1467870149 + 1 1467867460 <=> 1 1467866330 + 1 1467866885 + 1 1467870132
2070044784	1 1467866885 + 1 1469442031 + 1 1467866388 <=> 1 1467866026 + 1 1467867460 + 1 1467879801
2592797450	1 1467866885 + 1 1467866026 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467867460 + 1 1467879874
2592800043	1 1467877005 + 1 1467866885 <=> 1 1467867460 + 1 1467868389
2593037185	1 1467879801 + 1 1467867460 + 1 1467866276 <=> 1 1467866885 + 1 1469312942
2774351561	1 1467884067 + 1 1467870149 + 1 1467867460 <=> 1 1469442031 + 1 1467866885 + 1 1467870132 + 1 1468198157
2786244882	1 1467884067 + 1 1467870149 + 1 1467867460 <=> 1 1467866885 + 1 1467870132 + 1 1468198157
1569683571	1 1467873313 + 1 1467866026 <=> 1 1467866885 + 1 1467890849
1569848870	1 1467869652 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1467871969
1569892393	1 1467879801 + 1 1467869652 <=> 1 1467865667 + 1 1467871481
2592802803	1 1467869652 + 1 1467865652 + 1 1467865544 <=> 1 1467865563 + 1 1467865667 + 1 1469442031 + 1 1467871969
2594801893	2 1467869652 + 1 1467865610 <=> 2 1467865667 + 2 1467871481
2774423919	1 1467871481 + 2 1469442031 + 1 1467865667 <=> 1 1467869652 + 1 1467879801
1569943660	1 1467911752 + 1 1467875744 + 1 1469442031 <=> 1 1467866871 + 1 1467866904
1556438923	1 1467867373 + 1 1467865667 <=> 1 1467871969
1569660506	1 1467879801 + 1 1467866249 <=> 1 1467866262 + 1 1467866306
1569666358	1 1467867073 + 1 1467866249 <=> 1 1467866262 + 1 1467875985
1569677857	1 1467870413 + 1 1467866249 <=> 1 1467866262 + 1 1467872853
1569682705	1 1467872853 + 1 1467866249 <=> 1 1467866262 + 1 1467878188
1569682719	1 1467872853 + 1 1467866249 <=> 1 1467866262 + 1 1467878199
1569688707	1 1467878188 + 1 1467866249 <=> 1 1467866262 + 1 1467899222
1569757404	1 1467877508 + 1 1467866249 <=> 1 1467866262 + 1 1468049344
1569906606	1 1467871421 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1468380865
1569919300	1 1467898292 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1467984489
1569936393	1 1468144615 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1468002921
1570033283	1 1467867073 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1467875985
1570033482	1 282818792 + 1 1467866262 <=> 1 1467866249 + 1 1468151140
1655652014	1 1467898292 + 1 1467866249 <=> 1 1467866262 + 1 1467984489
1655670415	1 1467872196 + 1 1467866249 <=> 1 1467866262 + 1 1468423210
1655726608	1 1467871421 + 1 1467866249 <=> 1 1467866262 + 1 1468380865
2603892884	1 1469414610 + 1 1467866249 <=> 1 1467866262 + 1 637199775
2774351739	1 1467877508 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1468049344
2774359683	1 1467872853 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467870413
2774360926	1 1467872853 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1467878188
2774360943	1 1467872853 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1467878199
2774362883	1 1467899222 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467878188
2774402095	1 1469294107 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467899222
2774402263	1 282818792 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1468151140
2774402280	1 637199775 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1469414610
2774402812	1 1469349149 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467874480
2774403447	1 1469347909 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467911068
2774403462	1 1469380739 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467876547
2774413831	1 1469406469 + 1 1469442031 + 1 1467866262 <=> 1 1467866249 + 1 1467911223
2774432400	1 1469353161 + 1 1467866262 <=> 1 1467866249 + 1 1467875485
2774452607	1 1467983806 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 1173934105
2774452637	1 1173934105 + 1 1467866249 <=> 1 1467866262 + 1 1469442031 + 1 2604439920
1569657239	1 1467865767 + 1 1467865687 + 1 1467865636 <=> 1 1467865531 + 1 1467866492 + 1 1467879801
1569711298	1 1467879801 + 1 1467867498 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 1 1467890981
1569753085	1 1467879801 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1468047130
1569755186	1 1467879801 + 1 1467870496 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1468024260
1569755208	1 1467883851 + 1 1467879801 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1468047240
1569760627	1 1467879801 + 1 1467875006 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1468024250
1569814506	1 1467879801 + 1 1467865812 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 1 1467866507 + 2 1469442031
1569890788	1 53571469 + 1 1467879801 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 1 1469442031 + 1 786524039
1569913078	1 1467879801 + 1 1467866306 + 1 1467866127 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865994 + 1 1467868530
1569917962	1 1467879801 + 1 1467866492 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865767 + 1 1469442031
1570000272	1 77321 + 1 1467879801 + 1 1467865652 + 1 1467865531 <=> 2 1467865636 + 1 1467865783 + 1 1469442031 + 1 5433924
1570000434	1 1467879801 + 1 1467866306 + 1 1467866127 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865994 + 1 1469442031 + 1 1467868530
1570000978	1 1467879801 + 1 1467867498 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 2 1469442031 + 1 1467890981
2592788778	1 1467879801 + 1 1467865812 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 1 1467866507
2593057191	1 1467920378 + 1 1467879801 + 1 1467865531 <=> 1 1467865636 + 1 1467865783 + 1 1469442031 + 1 786524039
2774392014	1 1467879801 + 1 1467870496 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1469442031 + 1 1468024260
2774392039	1 1467883851 + 1 1467879801 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1469442031 + 1 1468047240
2774394638	1 1467879801 + 1 1467875006 + 1 1467867829 + 1 1467865531 <=> 1 1467865636 + 1 1467865687 + 1 1467865783 + 1 1469442031 + 1 1468024250
2786274591	1 77321 + 1 1467879801 + 1 1467865652 + 1 1467865531 <=> 2 1467865636 + 1 1467865783 + 1 5433924
1569894487	1 1467879801 + 1 1467868301 <=> 1 1467865623
2774428090	2 1469442031 + 1 1467865623 <=> 1 1467868301 + 1 1467879801
1569675588	1 1467911802 + 1 1467879801 <=> 1 1467866214 + 1 1467869584
1569732911	1 1467886125 + 1 1467879801 <=> 1 1467866214 + 1 1467911802
1569732924	1 1468011656 + 1 1467879801 <=> 1 1467866214 + 1 1468011647
1569735086	1 1468017838 + 1 1467879801 + 1 1467865610 <=> 1 1467866214 + 1 1467970772
1569815033	1 1468017838 + 1 1467879801 + 1 1467865610 <=> 1 1467866214 + 2 1469442031 + 1 1467970772
1569818110	1 1467879801 + 1 1467877039 <=> 1 1467866214 + 1 1467866289 + 1 1469442031
1569839902	1 1467896139 + 1 1467879801 <=> 1 1467866214 + 1 1469442031 + 1 1467868029
2592953205	1 1469349413 + 1 1467879801 <=> 1 1467866214 + 1 1469442031 + 1 1467970772
2594261791	1 1467913815 + 2 1467866214 <=> 1 1467867240 + 1 1467879801 + 1 1467994859
2786295079	1 1468017838 + 4 1467995326 + 3 1467879801 <=> 1 1467866214 + 1 1467970772 + 4 1467995313
1556386811	1 1467875411 + 1 1467865636 <=> 1 1467877663 + 1 1467879801
1556591551	1 1467873249 + 1 1467865636 <=> 1 1467879801 + 1 1467879855
1556602163	1 1467867498 + 1 1467865636 <=> 1 1467879801 + 1 1467890981
1556668097	1 1467895775 + 1 1467879801 <=> 1 1467865636 + 1 1467885566
1556814553	1 1467879801 + 1 1467878835 <=> 1 1467865636 + 1 1467895440
1557062154	1 1467977585 + 1 1467879801 <=> 1 1467865636 + 1 1467868061
1557364456	1 1467893759 + 1 1467879801 <=> 1 1467865636 + 1 1467871323
1557446060	1 1467893150 + 1 1467879801 <=> 1 1467865636 + 1 1467869376
1557585631	1 1467869044 + 1 1467865636 <=> 1 1467877700 + 1 1467879801
1557777030	1 1467885566 + 1 1467865636 <=> 1 1467879801 + 1 1467897186
1557908773	1 1467879801 + 1 1467878978 <=> 1 1467865636 + 1 1467866763
1557912587	1 1467879801 + 1 1467870021 <=> 1 1467865636 + 1 1467877616
1558234651	1 1468290859 + 1 1467879801 <=> 1 1467865636 + 1 1467870385
1559282991	1 1467867163 + 1 1467865636 <=> 1 1467867103 + 1 1467879801
1559283039	1 1467867163 + 1 1467865636 <=> 1 1467872897 + 1 1467879801
1559284281	1 1467906853 + 1 1467865636 <=> 1 1467868222 + 1 1467879801
1559287111	1 1467867962 + 1 1467865636 <=> 1 1467879801 + 1 1467898131
1559602396	1 1467881024 + 1 1467865636 <=> 1 1467877208 + 1 1467879801
1559956780	1 1467866617 + 1 1467865636 <=> 1 1467879801 + 1 1467918425
1560632456	1 1467915839 + 1 1467879801 <=> 1 1467865636 + 1 1467910150
1560658388	1 1468098546 + 1 1467865636 <=> 1 1467879801 + 1 1467900133
1560793432	1 1467879916 + 1 1467879801 <=> 1 1467865636 + 1 1467870149
1561205415	1 1467879801 + 1 1467876241 <=> 1 1467865636 + 1 1467868376
1561209691	1 1467870104 + 1 1467865636 <=> 1 1467870093 + 1 1467879801
1561406991	1 1467879801 + 1 1467871046 <=> 1 1467865636 + 1 1468042924
1569657197	1 1467879801 + 1 1467865752 <=> 1 1467865636 + 1 1467868867
1569657326	1 1467879801 + 1 1467865783 <=> 1 1467865636 + 1 1467868376
1569657386	1 1467879801 + 1 1467866262 <=> 1 1467865636 + 1 1467865783
1569658578	1 1467879801 + 1 1467866763 <=> 1 1467865636 + 1 1467865936
1569658595	1 1467879801 + 1 1467866916 <=> 1 1467865636 + 1 1467865936
1569660520	1 1467879801 + 1 1467866249 <=> 1 1467865636 + 1 1467868530
1569660561	1 1467879801 + 1 1467866276 <=> 1 1467865636 + 1 1467871323
1569661044	1 1467879801 + 1 1467866330 <=> 1 1467865636 + 1 1467868938
1569663496	1 1467866662 + 1 1467865636 <=> 1 1467868563 + 1 1467869180 + 1 1467879801
1569663512	1 1467879801 + 1 1467870021 <=> 1 1467865636 + 1 1467866662
1569663925	1 1467889928 + 1 1467879801 <=> 1 1467865636 + 1 1467866715
1569664360	1 1467879801 + 1 1467866778 <=> 1 1467865636 + 1 1467867087
1569665653	1 1467879801 + 2 1467866916 <=> 2 1467865636 + 1 1467868016
1569666191	1 1467879801 + 1 1467867028 <=> 1 1467865636 + 1 1467868000
1569666539	1 1467892727 + 1 1467879801 <=> 1 1467865636 + 1 1467867087
1569668132	1 1467879801 + 1 1467878427 <=> 1 1467865636 + 1 1467867385
1569669807	1 1467879801 + 1 1467876629 <=> 1 1467865636 + 1 1467867702
1569671629	1 1467879801 + 1 1467868189 <=> 1 1467865636 + 1 1467868986
1569671687	1 1467879801 + 1 1467868676 <=> 1 1467865636 + 1 1467868189
1569672137	1 1467880031 + 1 1467879801 <=> 1 1467865636 + 1 1467868376
1569672752	1 1467868222 + 1 1467865636 <=> 1 1467867117 + 1 1467868563 + 1 1467879801
1569673255	1 1467879801 + 1 1467873724 <=> 1 1467865636 + 1 1467868718
1569674557	1 1467869128 + 1 1467865636 <=> 1 1467866507 + 1 1467867422 + 1 1467879801
1569674886	1 1467879801 + 1 1467871033 <=> 1 1467865636 + 1 1467909038
1569675161	1 1467880043 + 1 1467879801 <=> 1 1467865636 + 1 1467869376
1569675519	1 1467869570 + 1 1467865636 <=> 1 1467872953 + 1 1467879801
1569677628	1 1467879801 + 1 1467877492 <=> 1 1467865636 + 1 1467870286
1569677775	1 1467915806 + 1 1467879801 <=> 1 1467865636 + 1 1467870385
1569677890	1 1467879801 + 1 1467873168 <=> 1 1467865636 + 1 1467870443
1569678412	1 1467879801 + 1 1467878051 <=> 1 1467865636 + 1 1467870695
1569679424	1 1467879801 + 1 1467871113 <=> 1 1467865636 + 1 1467894077
1569679884	1 1467912563 + 1 1467879801 <=> 1 1467865636 + 1 1467871323
1569681196	1 1467872046 + 1 1467865636 <=> 1 1467873194 + 1 1467879801
1569682216	1 1467917177 + 1 1467879801 <=> 1 1467865636 + 1 1467872597
1569683433	1 1467867422 + 1 1467865636 <=> 1 1467870068 + 1 1467879801
1569683509	1 1467879801 + 1 1467873249 <=> 1 1467865636 + 1 1467883352
1569684056	1 1467879801 + 1 1467873567 <=> 1 1467865636 + 1 1467877508
1569689218	1 1467879801 + 1 1467878511 <=> 1 1467865636 + 1 1467912751
1569689974	1 1467903365 + 1 1467879801 <=> 1 1467865636 + 1 1467878952
1569701150	1 1467905525 + 1 1467879801 <=> 1 1467865636 + 1 1467912137
1569701430	1 1467906224 + 1 1467865636 <=> 1 1467879801 + 1 1467913356
1569705577	1 1467914556 + 1 1467879801 <=> 1 1467865636 + 1 1467914569
1569711108	1 1467890981 + 1 1467879801 + 1 1467865667 <=> 1 1467865636 + 1 1467867640
1569711329	1 1467903948 + 1 1467879801 <=> 1 1467865636 + 1 1467869944
1569711594	1 1467970699 + 1 1467879801 <=> 1 1467865636 + 1 1467929919
1569712991	1 1467971132 + 1 1467879801 <=> 1 1467865636 + 1 1467971343
1569716934	1 1467978293 + 1 1467879801 + 1 1467866507 <=> 1 1467865636 + 1 1467977123
1569719194	1 1467879801 + 1 1467872625 <=> 1 1467865636 + 1 1467867073
1569723300	1 1467903089 + 1 1467879801 <=> 1 1467865636 + 1 1467905207
1569724266	1 1468003327 + 1 1467879801 <=> 1 1467865636 + 1 1468002885
1569730807	2 1467879801 + 1 1467871046 <=> 2 1467865636 + 1 1467877949
1569733969	1 1467879801 + 1 1467877616 <=> 1 1467865636 + 1 1467866805
1569752550	1 1467892879 + 1 1467879801 <=> 1 1467865636 + 1 1467868016
1569755052	1 1467879801 + 1 1467878010 <=> 1 1467865636 + 1 1467875083
1569759584	1 1467879801 + 1 1467878335 <=> 1 1467865636 + 1 1467885927
1569762555	1 1468012864 + 1 1467879801 <=> 1 1467865636 + 1 1467890798
1569815051	1 1467879801 + 1 1467867103 <=> 1 1467865636 + 1 1467867962
1569816839	1 1468003327 + 3 1467879801 + 2 1467865544 <=> 2 1467865563 + 1 1467865636 + 1 1467866289 + 4 1469442031 + 1 1467878458
1569832504	1 1467879801 + 1 1467871133 <=> 1 1467865636 + 1 1467873724
1569832561	2 1467879801 + 1 1467866127 <=> 2 1467865636 + 1 1467867475
1569832578	2 1467879801 + 1 1467866360 <=> 2 1467865636 + 1 1467866276
1569832694	1 1467879801 + 1 1467878239 <=> 1 1467865636 + 1 1467868189
1569835609	1 1469442031 + 1 1467866007 + 1 1467865636 <=> 1 1467865667 + 1 1467866507 + 1 1467879801
1569840156	2 1467879801 + 1 1467871159 <=> 2 1467865636 + 1 1467870149
1569840577	1 1467879801 + 1 1467869250 <=> 1 1467865636 + 1 1467870093
1569841347	1 1467879801 + 1 1467868301 <=> 1 1467865636 + 1 1467870079
1569843399	2 1467879801 + 1 1467866522 <=> 2 1467865636 + 1 1467866945
1569844176	1 1467879801 + 1 1467866603 <=> 1 1467865636 + 1 1469442031 + 1 1467866932
1569858130	1 1467879801 + 1 1467866932 <=> 1 1467865636 + 1 1469442031 + 1 1467867285
1569858960	1 1467894744 + 1 1467879801 <=> 1 1467865636 + 1 1467867813
1569867955	1 1468181808 + 1 1467879801 <=> 1 1467865636 + 1 1468295554
1569874183	1 1468099030 + 1 1467879801 <=> 1 1467865636 + 1 1468305171
1569891589	1 1468225732 + 1 1467879801 <=> 1 1467865636 + 1 1468098578
1569891621	1 1468290577 + 1 1467879801 <=> 1 1467865636 + 1 1468098570
1569891636	1 1468098057 + 1 1467879801 <=> 1 1467865636 + 1 1467986201
1569897891	1 1467879906 + 1 1467879801 <=> 1 1467865636 + 1 1467879896
1569898040	2 1467879801 + 1 1467865718 <=> 2 1467865636 + 1 1467869376
1655117487	1 1467973290 + 1 1467865636 <=> 1 1467879801 + 1 1467901632
1655511579	1 1467867103 + 1 1467865636 <=> 1 1467878152 + 1 1467879801
1655514452	1 1467879801 + 1 1467867117 <=> 1 1467865636 + 1 1467872492
1655516355	1 1467879801 + 1 1467867132 <=> 1 1467865636 + 1 1467878152
1655555500	1 1467879801 + 1 1467867300 <=> 1 1467865636 + 1 1467868301
1655567862	1 1467906853 + 1 1467865636 <=> 1 1467879801 + 1 1468081077
1569905401	1 1467879801 + 1 1467867300 <=> 1 1467865636 + 1 1469442031 + 1 1467868301
1569905480	1 1467903948 + 1 1467879801 <=> 1 1467865636 + 1 1469442031 + 1 1467869944
1569910360	1 1467906730 + 1 1467879801 <=> 1 1467865636 + 1 1467868822
1569910689	1 1467879801 + 1 1467866916 <=> 1 1467865636 + 1 1467881726
1569911206	1 1467905391 + 1 1467879801 <=> 1 1467865636 + 1 1469442031 + 1 1467903836
1569911253	1 1468003327 + 1 1467879801 <=> 1 1467865636 + 1 344844102
1569912989	1 1467901708 + 1 1467879801 <=> 1 1467865636 + 1 1467867422
1569913228	1 1467869128 + 1 1467865636 <=> 1 1467866507 + 1 1467879801 + 1 1468065130
1569913550	1 1468198157 + 1 1467879801 <=> 1 1467865636 + 1 1468196579
1569913585	1 1467868189 + 1 1469442031 + 1 1467865636 <=> 1 1467868676 + 1 1467879801
1569916005	1 1469442031 + 1 1467865783 + 1 1467865636 <=> 1 1467865623 + 1 1467879801
1569916464	1 1467879801 + 1 1467866522 <=> 1 1467865636 + 1 1467865718 + 1 1469442031
1569917243	1 1467879801 + 1 1467867132 <=> 1 1467865636 + 1 1469442031 + 1 1467878152
1569918613	1 1469442031 + 1 1467866276 + 1 1467865636 <=> 1 1467867043 + 1 1467879801
1569920594	1 1467893838 + 1 1467879874 + 1 1467879801 + 1 1467878511 + 3 1467865610 <=> 1 1467865636 + 3 1467866289 + 5 1469442031 + 1 1468196579
1569921367	1 1467915839 + 1 1469442031 + 1 1467865636 <=> 1 1467879801 + 1 1467879896
1569921506	1 1467878458 + 2 1469442031 + 1 1467866289 + 1 1467865636 <=> 1 1467865610 + 1 1467879801 + 1 1468003327
1569921523	1 1467878458 + 6 1469442031 + 1 1467866289 + 1 1467865636 <=> 3 1467879801 + 1 1468003327
1569921539	1 1467932779 + 1 1467868692 + 2 1469442031 + 1 1467866289 + 1 1467865636 <=> 1 1467865610 + 1 1467879801 + 1 1468003327
1569922493	1 1467913356 + 1 1467879801 <=> 1 1467865636 + 1 1569603149
1569922733	1 1467879801 + 1 1467870119 <=> 1 1467865636 + 1 1469442031 + 1 1467870132
1569929092	1 1467903365 + 1 1467879801 <=> 1 1467865636 + 1 1469442031 + 1 1467878952
1569929790	1 1467867475 + 2 1469442031 + 2 1467865636 <=> 1 1467866127 + 2 1467879801
1569932823	1 1467879801 + 1 1467866763 + 1 1467865910 <=> 1 1467865636 + 1 1467865718 + 1 1469442031 + 1 1467877508
1569937629	1 66195470 + 1 1467879801 <=> 1 1467865636 + 1 66258325
1569939787	1 1467873249 + 1 1469442031 + 1 1467865636 <=> 1 1467879801 + 1 1467879855
1569945720	1 1467879801 + 1 1467877700 <=> 1 1467865636 + 1 1467866997 + 1 1467879874
1569951694	2 1467879408 + 2 1467869079 + 2 1469442031 + 2 1467865636 + 1 1467865610 <=> 2 1467879801 + 2 1467895667
