reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R06969(r)/3.5.99A1(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967/3.5.3A3/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06967/3.5.3A3/3.5.4.42;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06968(r)/3.5.3A3(rev)/3.5.4.45,3.8.1.8;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06968(r)/3.5.99A1(rev)/3.5.4.45,3.8.1.8;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06968/3.5.3A3/3.5.4.45,3.8.1.8;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	4/3.5.1A1;	0.00916497	0.214286	0.0857143	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	4/3.5.1A1;	0.00914634	0.214286	0.0857143	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	4/3.5.1A1;	0.00914634	0.214286	0.0857143	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	4/3.5.1A1;	0.00914634	0.214286	0.0857143	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	4/3.5.1A1;	0.00914634	0.214286	0.0857143	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	4/3.5.1A1;	0.00914634	0.214286	0.0857143	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574/3.5.3A3/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574/3.5.3A3/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00887574	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00884086	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00884086	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00884086	0.214286	0.0857143	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00884086	0.214286	0.0857143	0	0	0	0	0	0
R06971/3.5.3A3/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06971/3.5.3A3/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970/3.5.3A3/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970/3.5.3A3/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00863724	0.214286	0.0857143	0	0	0	0	0	0
R06970/3.5.3A3/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R06970/3.5.3A3/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	4/3.5.1A1;	0.00855513	0.214286	0.0857143	0	0	0	0	0	0
R05558(r)/3.5.99A1(rev)/3.8.1.8;	4/3.5.1A1;	0.00850662	0.214286	0.0857143	0	0	0	0	0	0
R05558(r)/3.5.99A1(rev)/3.8.1.8;	4/3.5.1A1;	0.00850662	0.214286	0.0857143	0	0	0	0	0	0
reactionA	reactionB	0	0	0	0	0	0	0	0	0
